filename,relpath,speaker,gender,emotion,sentence_id
fcim_a363.wav,Female/fcim/fcim_a363.wav,fcim,female,anger,363
fcim_a364.wav,Female/fcim/fcim_a364.wav,fcim,female,anger,364
fcim_a365.wav,Female/fcim/fcim_a365.wav,fcim,female,anger,365
fcim_a366.wav,Female/fcim/fcim_a366.wav,fcim,female,anger,366
fcim_a367.wav,Female/fcim/fcim_a367.wav,fcim,female,anger,367
fcim_a368.wav,Female/fcim/fcim_a368.wav,fcim,female,anger,368
fcim_a369.wav,Female/fcim/fcim_a369.wav,fcim,female,anger,369
fcim_a370.wav,Female/fcim/fcim_a370.wav,fcim,female,anger,370
fcim_a371.wav,Female/fcim/fcim_a371.wav,fcim,female,anger,371
fcim_a372.wav,Female/fcim/fcim_a372.wav,fcim,female,anger,372
fcim_a373.wav,Female/fcim/fcim_a373.wav,fcim,female,anger,373
fcim_a374.wav,Female/fcim/fcim_a374.wav,fcim,female,anger,374
fcim_a375.wav,Female/fcim/fcim_a375.wav,fcim,female,anger,375
fcim_a376.wav,Female/fcim/fcim_a376.wav,fcim,female,anger,376
fcim_a377.wav,Female/fcim/fcim_a377.wav,fcim,female,anger,377
fcim_a378.wav,Female/fcim/fcim_a378.wav,fcim,female,anger,378
fcim_a379.wav,Female/fcim/fcim_a379.wav,fcim,female,anger,379
fcim_a380.wav,Female/fcim/fcim_a380.wav,fcim,female,anger,380
fcim_a381.wav,Female/fcim/fcim_a381.wav,fcim,female,anger,381
fcim_a382.wav,Female/fcim/fcim_a382.wav,fcim,female,anger,382
fcim_a383.wav,Female/fcim/fcim_a383.wav,fcim,female,anger,383
fcim_a384.wav,Female/fcim/fcim_a384.wav,fcim,female,anger,384
fcim_a385.wav,Female/fcim/fcim_a385.wav,fcim,female,anger,385
fcim_a386.wav,Female/fcim/fcim_a386.wav,fcim,female,anger,386
fcim_a387.wav,Female/fcim/fcim_a387.wav,fcim,female,anger,387
fcim_a388.wav,Female/fcim/fcim_a388.wav,fcim,female,anger,388
fcim_a389.wav,Female/fcim/fcim_a389.wav,fcim,female,anger,389
fcim_a390.wav,Female/fcim/fcim_a390.wav,fcim,female,anger,390
fcim_a391.wav,Female/fcim/fcim_a391.wav,fcim,female,anger,391
fcim_a392.wav,Female/fcim/fcim_a392.wav,fcim,female,anger,392
fcim_a393.wav,Female/fcim/fcim_a393.wav,fcim,female,anger,393
fcim_a394.wav,Female/fcim/fcim_a394.wav,fcim,female,anger,394
fcim_a395.wav,Female/fcim/fcim_a395.wav,fcim,female,anger,395
fcim_a396.wav,Female/fcim/fcim_a396.wav,fcim,female,anger,396
fcim_a397.wav,Female/fcim/fcim_a397.wav,fcim,female,anger,397
fcim_a398.wav,Female/fcim/fcim_a398.wav,fcim,female,anger,398
fcim_a399.wav,Female/fcim/fcim_a399.wav,fcim,female,anger,399
fcim_a400.wav,Female/fcim/fcim_a400.wav,fcim,female,anger,400
fcim_a401.wav,Female/fcim/fcim_a401.wav,fcim,female,anger,401
fcim_s402.wav,Female/fcim/fcim_s402.wav,fcim,female,sadness,402
fcim_s403.wav,Female/fcim/fcim_s403.wav,fcim,female,sadness,403
fcim_s404.wav,Female/fcim/fcim_s404.wav,fcim,female,sadness,404
fcim_s405.wav,Female/fcim/fcim_s405.wav,fcim,female,sadness,405
fcim_s406.wav,Female/fcim/fcim_s406.wav,fcim,female,sadness,406
fcim_s407.wav,Female/fcim/fcim_s407.wav,fcim,female,sadness,407
fcim_s408.wav,Female/fcim/fcim_s408.wav,fcim,female,sadness,408
fcim_s409.wav,Female/fcim/fcim_s409.wav,fcim,female,sadness,409
fcim_s410.wav,Female/fcim/fcim_s410.wav,fcim,female,sadness,410
fcim_s411.wav,Female/fcim/fcim_s411.wav,fcim,female,sadness,411
fcim_s412.wav,Female/fcim/fcim_s412.wav,fcim,female,sadness,412
fcim_s413.wav,Female/fcim/fcim_s413.wav,fcim,female,sadness,413
fcim_s414.wav,Female/fcim/fcim_s414.wav,fcim,female,sadness,414
fcim_s415.wav,Female/fcim/fcim_s415.wav,fcim,female,sadness,415
fcim_s416.wav,Female/fcim/fcim_s416.wav,fcim,female,sadness,416
fcim_s417.wav,Female/fcim/fcim_s417.wav,fcim,female,sadness,417
fcim_s418.wav,Female/fcim/fcim_s418.wav,fcim,female,sadness,418
fcim_s419.wav,Female/fcim/fcim_s419.wav,fcim,female,sadness,419
fcim_s420.wav,Female/fcim/fcim_s420.wav,fcim,female,sadness,420
fcim_s421.wav,Female/fcim/fcim_s421.wav,fcim,female,sadness,421
fcim_s422.wav,Female/fcim/fcim_s422.wav,fcim,female,sadness,422
fcim_s423.wav,Female/fcim/fcim_s423.wav,fcim,female,sadness,423
fcim_s424.wav,Female/fcim/fcim_s424.wav,fcim,female,sadness,424
fcim_s425.wav,Female/fcim/fcim_s425.wav,fcim,female,sadness,425
fcim_s426.wav,Female/fcim/fcim_s426.wav,fcim,female,sadness,426
fcim_s427.wav,Female/fcim/fcim_s427.wav,fcim,female,sadness,427
fcim_s428.wav,Female/fcim/fcim_s428.wav,fcim,female,sadness,428
fcim_s429.wav,Female/fcim/fcim_s429.wav,fcim,female,sadness,429
fcim_s430.wav,Female/fcim/fcim_s430.wav,fcim,female,sadness,430
fcim_s431.wav,Female/fcim/fcim_s431.wav,fcim,female,sadness,431
fcim_s432.wav,Female/fcim/fcim_s432.wav,fcim,female,sadness,432
fcim_s433.wav,Female/fcim/fcim_s433.wav,fcim,female,sadness,433
fcim_s434.wav,Female/fcim/fcim_s434.wav,fcim,female,sadness,434
fcim_s435.wav,Female/fcim/fcim_s435.wav,fcim,female,sadness,435
fcim_s436.wav,Female/fcim/fcim_s436.wav,fcim,female,sadness,436
fcim_s437.wav,Female/fcim/fcim_s437.wav,fcim,female,sadness,437
fcim_s438.wav,Female/fcim/fcim_s438.wav,fcim,female,sadness,438
fcim_s439.wav,Female/fcim/fcim_s439.wav,fcim,female,sadness,439
fcim_s440.wav,Female/fcim/fcim_s440.wav,fcim,female,sadness,440
fcim_s441.wav,Female/fcim/fcim_s441.wav,fcim,female,sadness,441
fcim_s442.wav,Female/fcim/fcim_s442.wav,fcim,female,sadness,442
fcim_s443.wav,Female/fcim/fcim_s443.wav,fcim,female,sadness,443
fcim_s444.wav,Female/fcim/fcim_s444.wav,fcim,female,sadness,444
fcim_s445.wav,Female/fcim/fcim_s445.wav,fcim,female,sadness,445
fcim_s446.wav,Female/fcim/fcim_s446.wav,fcim,female,sadness,446
fcim_s447.wav,Female/fcim/fcim_s447.wav,fcim,female,sadness,447
fcim_s448.wav,Female/fcim/fcim_s448.wav,fcim,female,sadness,448
fcim_s449.wav,Female/fcim/fcim_s449.wav,fcim,female,sadness,449
fcim_s450.wav,Female/fcim/fcim_s450.wav,fcim,female,sadness,450
fcim_s451.wav,Female/fcim/fcim_s451.wav,fcim,female,sadness,451
fcim_s452.wav,Female/fcim/fcim_s452.wav,fcim,female,sadness,452
fcim_s453.wav,Female/fcim/fcim_s453.wav,fcim,female,sadness,453
fcim_s454.wav,Female/fcim/fcim_s454.wav,fcim,female,sadness,454
fcim_s455.wav,Female/fcim/fcim_s455.wav,fcim,female,sadness,455
fcim_s456.wav,Female/fcim/fcim_s456.wav,fcim,female,sadness,456
fcim_s457.wav,Female/fcim/fcim_s457.wav,fcim,female,sadness,457
fcim_s458.wav,Female/fcim/fcim_s458.wav,fcim,female,sadness,458
fcim_s459.wav,Female/fcim/fcim_s459.wav,fcim,female,sadness,459
fcim_s460.wav,Female/fcim/fcim_s460.wav,fcim,female,sadness,460
fcim_s461.wav,Female/fcim/fcim_s461.wav,fcim,female,sadness,461
fcim_s462.wav,Female/fcim/fcim_s462.wav,fcim,female,sadness,462
fcim_s463.wav,Female/fcim/fcim_s463.wav,fcim,female,sadness,463
fcim_s464.wav,Female/fcim/fcim_s464.wav,fcim,female,sadness,464
fcim_s465.wav,Female/fcim/fcim_s465.wav,fcim,female,sadness,465
fcim_s466.wav,Female/fcim/fcim_s466.wav,fcim,female,sadness,466
fcim_s467.wav,Female/fcim/fcim_s467.wav,fcim,female,sadness,467
fcim_s468.wav,Female/fcim/fcim_s468.wav,fcim,female,sadness,468
fcim_s469.wav,Female/fcim/fcim_s469.wav,fcim,female,sadness,469
fcim_s470.wav,Female/fcim/fcim_s470.wav,fcim,female,sadness,470
fcim_s471.wav,Female/fcim/fcim_s471.wav,fcim,female,sadness,471
fcim_s472.wav,Female/fcim/fcim_s472.wav,fcim,female,sadness,472
fcim_s473.wav,Female/fcim/fcim_s473.wav,fcim,female,sadness,473
fcim_s474.wav,Female/fcim/fcim_s474.wav,fcim,female,sadness,474
fcim_s475.wav,Female/fcim/fcim_s475.wav,fcim,female,sadness,475
fcim_s476.wav,Female/fcim/fcim_s476.wav,fcim,female,sadness,476
fcim_s477.wav,Female/fcim/fcim_s477.wav,fcim,female,sadness,477
fcim_s478.wav,Female/fcim/fcim_s478.wav,fcim,female,sadness,478
fcim_s479.wav,Female/fcim/fcim_s479.wav,fcim,female,sadness,479
fcim_s480.wav,Female/fcim/fcim_s480.wav,fcim,female,sadness,480
fcim_s481.wav,Female/fcim/fcim_s481.wav,fcim,female,sadness,481
fcim_s482.wav,Female/fcim/fcim_s482.wav,fcim,female,sadness,482
fcim_s483.wav,Female/fcim/fcim_s483.wav,fcim,female,sadness,483
fcim_s484.wav,Female/fcim/fcim_s484.wav,fcim,female,sadness,484
fcim_s485.wav,Female/fcim/fcim_s485.wav,fcim,female,sadness,485
fcim_s486.wav,Female/fcim/fcim_s486.wav,fcim,female,sadness,486
fcim_s487.wav,Female/fcim/fcim_s487.wav,fcim,female,sadness,487
fcim_s488.wav,Female/fcim/fcim_s488.wav,fcim,female,sadness,488
fcim_s489.wav,Female/fcim/fcim_s489.wav,fcim,female,sadness,489
fcim_s490.wav,Female/fcim/fcim_s490.wav,fcim,female,sadness,490
fcim_s491.wav,Female/fcim/fcim_s491.wav,fcim,female,sadness,491
fcim_s492.wav,Female/fcim/fcim_s492.wav,fcim,female,sadness,492
fcim_s493.wav,Female/fcim/fcim_s493.wav,fcim,female,sadness,493
fcim_s494.wav,Female/fcim/fcim_s494.wav,fcim,female,sadness,494
fcim_s495.wav,Female/fcim/fcim_s495.wav,fcim,female,sadness,495
fcim_s496.wav,Female/fcim/fcim_s496.wav,fcim,female,sadness,496
fcim_s497.wav,Female/fcim/fcim_s497.wav,fcim,female,sadness,497
fcim_s498.wav,Female/fcim/fcim_s498.wav,fcim,female,sadness,498
fcim_s499.wav,Female/fcim/fcim_s499.wav,fcim,female,sadness,499
fcim_s500.wav,Female/fcim/fcim_s500.wav,fcim,female,sadness,500
fcim_s501.wav,Female/fcim/fcim_s501.wav,fcim,female,sadness,501
fcim_s502.wav,Female/fcim/fcim_s502.wav,fcim,female,sadness,502
fcim_s503.wav,Female/fcim/fcim_s503.wav,fcim,female,sadness,503
fcim_s504.wav,Female/fcim/fcim_s504.wav,fcim,female,sadness,504
fcim_s505.wav,Female/fcim/fcim_s505.wav,fcim,female,sadness,505
fcim_s506.wav,Female/fcim/fcim_s506.wav,fcim,female,sadness,506
fcim_s507.wav,Female/fcim/fcim_s507.wav,fcim,female,sadness,507
fcim_s508.wav,Female/fcim/fcim_s508.wav,fcim,female,sadness,508
fcim_s509.wav,Female/fcim/fcim_s509.wav,fcim,female,sadness,509
fcim_s510.wav,Female/fcim/fcim_s510.wav,fcim,female,sadness,510
fcim_s511.wav,Female/fcim/fcim_s511.wav,fcim,female,sadness,511
fcim_s512.wav,Female/fcim/fcim_s512.wav,fcim,female,sadness,512
fcim_s513.wav,Female/fcim/fcim_s513.wav,fcim,female,sadness,513
fcim_s514.wav,Female/fcim/fcim_s514.wav,fcim,female,sadness,514
fcim_s515.wav,Female/fcim/fcim_s515.wav,fcim,female,sadness,515
fcim_s516.wav,Female/fcim/fcim_s516.wav,fcim,female,sadness,516
fcim_s517.wav,Female/fcim/fcim_s517.wav,fcim,female,sadness,517
fcim_s518.wav,Female/fcim/fcim_s518.wav,fcim,female,sadness,518
fcim_s519.wav,Female/fcim/fcim_s519.wav,fcim,female,sadness,519
fcim_s520.wav,Female/fcim/fcim_s520.wav,fcim,female,sadness,520
fcim_s521.wav,Female/fcim/fcim_s521.wav,fcim,female,sadness,521
fcim_s522.wav,Female/fcim/fcim_s522.wav,fcim,female,sadness,522
fcim_s523.wav,Female/fcim/fcim_s523.wav,fcim,female,sadness,523
fcim_s524.wav,Female/fcim/fcim_s524.wav,fcim,female,sadness,524
fcim_s525.wav,Female/fcim/fcim_s525.wav,fcim,female,sadness,525
fcim_s526.wav,Female/fcim/fcim_s526.wav,fcim,female,sadness,526
fcim_s527.wav,Female/fcim/fcim_s527.wav,fcim,female,sadness,527
fcim_s528.wav,Female/fcim/fcim_s528.wav,fcim,female,sadness,528
fcim_s529.wav,Female/fcim/fcim_s529.wav,fcim,female,sadness,529
fcim_s530.wav,Female/fcim/fcim_s530.wav,fcim,female,sadness,530
fcim_s531.wav,Female/fcim/fcim_s531.wav,fcim,female,sadness,531
fcim_s532.wav,Female/fcim/fcim_s532.wav,fcim,female,sadness,532
fcim_s533.wav,Female/fcim/fcim_s533.wav,fcim,female,sadness,533
fcim_s534.wav,Female/fcim/fcim_s534.wav,fcim,female,sadness,534
fcim_s535.wav,Female/fcim/fcim_s535.wav,fcim,female,sadness,535
fcim_s536.wav,Female/fcim/fcim_s536.wav,fcim,female,sadness,536
fcim_s537.wav,Female/fcim/fcim_s537.wav,fcim,female,sadness,537
fcim_s538.wav,Female/fcim/fcim_s538.wav,fcim,female,sadness,538
fcim_s539.wav,Female/fcim/fcim_s539.wav,fcim,female,sadness,539
fcim_s540.wav,Female/fcim/fcim_s540.wav,fcim,female,sadness,540
fcim_s541.wav,Female/fcim/fcim_s541.wav,fcim,female,sadness,541
fcim_s542.wav,Female/fcim/fcim_s542.wav,fcim,female,sadness,542
fcim_s543.wav,Female/fcim/fcim_s543.wav,fcim,female,sadness,543
fcim_s544.wav,Female/fcim/fcim_s544.wav,fcim,female,sadness,544
fcim_s545.wav,Female/fcim/fcim_s545.wav,fcim,female,sadness,545
fcim_s546.wav,Female/fcim/fcim_s546.wav,fcim,female,sadness,546
fcim_s547.wav,Female/fcim/fcim_s547.wav,fcim,female,sadness,547
fcim_s548.wav,Female/fcim/fcim_s548.wav,fcim,female,sadness,548
fcim_s549.wav,Female/fcim/fcim_s549.wav,fcim,female,sadness,549
fcim_s550.wav,Female/fcim/fcim_s550.wav,fcim,female,sadness,550
fcim_s551.wav,Female/fcim/fcim_s551.wav,fcim,female,sadness,551
fcim_s552.wav,Female/fcim/fcim_s552.wav,fcim,female,sadness,552
fcim_s553.wav,Female/fcim/fcim_s553.wav,fcim,female,sadness,553
fcim_s554.wav,Female/fcim/fcim_s554.wav,fcim,female,sadness,554
fcim_s555.wav,Female/fcim/fcim_s555.wav,fcim,female,sadness,555
fcim_s556.wav,Female/fcim/fcim_s556.wav,fcim,female,sadness,556
fcim_s557.wav,Female/fcim/fcim_s557.wav,fcim,female,sadness,557
fcim_s558.wav,Female/fcim/fcim_s558.wav,fcim,female,sadness,558
fcim_s559.wav,Female/fcim/fcim_s559.wav,fcim,female,sadness,559
fcim_s560.wav,Female/fcim/fcim_s560.wav,fcim,female,sadness,560
fcim_s561.wav,Female/fcim/fcim_s561.wav,fcim,female,sadness,561
fcim_s562.wav,Female/fcim/fcim_s562.wav,fcim,female,sadness,562
fcim_s563.wav,Female/fcim/fcim_s563.wav,fcim,female,sadness,563
fcim_s564.wav,Female/fcim/fcim_s564.wav,fcim,female,sadness,564
fcim_s565.wav,Female/fcim/fcim_s565.wav,fcim,female,sadness,565
fcim_s566.wav,Female/fcim/fcim_s566.wav,fcim,female,sadness,566
fcim_s567.wav,Female/fcim/fcim_s567.wav,fcim,female,sadness,567
fcim_s568.wav,Female/fcim/fcim_s568.wav,fcim,female,sadness,568
fcim_s569.wav,Female/fcim/fcim_s569.wav,fcim,female,sadness,569
fcim_s570.wav,Female/fcim/fcim_s570.wav,fcim,female,sadness,570
fcim_s571.wav,Female/fcim/fcim_s571.wav,fcim,female,sadness,571
fcim_s572.wav,Female/fcim/fcim_s572.wav,fcim,female,sadness,572
fcim_s573.wav,Female/fcim/fcim_s573.wav,fcim,female,sadness,573
fcim_s574.wav,Female/fcim/fcim_s574.wav,fcim,female,sadness,574
fcim_s575.wav,Female/fcim/fcim_s575.wav,fcim,female,sadness,575
fcim_s576.wav,Female/fcim/fcim_s576.wav,fcim,female,sadness,576
fcim_s577.wav,Female/fcim/fcim_s577.wav,fcim,female,sadness,577
fcim_s578.wav,Female/fcim/fcim_s578.wav,fcim,female,sadness,578
fcim_s579.wav,Female/fcim/fcim_s579.wav,fcim,female,sadness,579
fcim_s580.wav,Female/fcim/fcim_s580.wav,fcim,female,sadness,580
fcim_s581.wav,Female/fcim/fcim_s581.wav,fcim,female,sadness,581
fcim_s582.wav,Female/fcim/fcim_s582.wav,fcim,female,sadness,582
fcim_s583.wav,Female/fcim/fcim_s583.wav,fcim,female,sadness,583
fcim_s584.wav,Female/fcim/fcim_s584.wav,fcim,female,sadness,584
fcim_s585.wav,Female/fcim/fcim_s585.wav,fcim,female,sadness,585
fcim_s586.wav,Female/fcim/fcim_s586.wav,fcim,female,sadness,586
fcim_s587.wav,Female/fcim/fcim_s587.wav,fcim,female,sadness,587
fcim_s588.wav,Female/fcim/fcim_s588.wav,fcim,female,sadness,588
fcim_s589.wav,Female/fcim/fcim_s589.wav,fcim,female,sadness,589
fcim_s590.wav,Female/fcim/fcim_s590.wav,fcim,female,sadness,590
fcim_s591.wav,Female/fcim/fcim_s591.wav,fcim,female,sadness,591
fcim_s592.wav,Female/fcim/fcim_s592.wav,fcim,female,sadness,592
fcim_s593.wav,Female/fcim/fcim_s593.wav,fcim,female,sadness,593
fcim_s594.wav,Female/fcim/fcim_s594.wav,fcim,female,sadness,594
fcim_s595.wav,Female/fcim/fcim_s595.wav,fcim,female,sadness,595
fcim_s596.wav,Female/fcim/fcim_s596.wav,fcim,female,sadness,596
fcim_s597.wav,Female/fcim/fcim_s597.wav,fcim,female,sadness,597
fcim_s598.wav,Female/fcim/fcim_s598.wav,fcim,female,sadness,598
fcim_s599.wav,Female/fcim/fcim_s599.wav,fcim,female,sadness,599
fcim_s600.wav,Female/fcim/fcim_s600.wav,fcim,female,sadness,600
fyat_h001.wav,Female/fyat/fyat_h001.wav,fyat,female,happiness,1
fyat_h002.wav,Female/fyat/fyat_h002.wav,fyat,female,happiness,2
fyat_h003.wav,Female/fyat/fyat_h003.wav,fyat,female,happiness,3
fyat_h004.wav,Female/fyat/fyat_h004.wav,fyat,female,happiness,4
fyat_h005.wav,Female/fyat/fyat_h005.wav,fyat,female,happiness,5
fyat_h006.wav,Female/fyat/fyat_h006.wav,fyat,female,happiness,6
fyat_h007.wav,Female/fyat/fyat_h007.wav,fyat,female,happiness,7
fyat_h008.wav,Female/fyat/fyat_h008.wav,fyat,female,happiness,8
fyat_h009.wav,Female/fyat/fyat_h009.wav,fyat,female,happiness,9
fyat_h010.wav,Female/fyat/fyat_h010.wav,fyat,female,happiness,10
fyat_h011.wav,Female/fyat/fyat_h011.wav,fyat,female,happiness,11
fyat_h012.wav,Female/fyat/fyat_h012.wav,fyat,female,happiness,12
fyat_h013.wav,Female/fyat/fyat_h013.wav,fyat,female,happiness,13
fyat_h014.wav,Female/fyat/fyat_h014.wav,fyat,female,happiness,14
fyat_h015.wav,Female/fyat/fyat_h015.wav,fyat,female,happiness,15
fyat_h016.wav,Female/fyat/fyat_h016.wav,fyat,female,happiness,16
fyat_h017.wav,Female/fyat/fyat_h017.wav,fyat,female,happiness,17
fyat_h018.wav,Female/fyat/fyat_h018.wav,fyat,female,happiness,18
fyat_h019.wav,Female/fyat/fyat_h019.wav,fyat,female,happiness,19
fyat_h020.wav,Female/fyat/fyat_h020.wav,fyat,female,happiness,20
fyat_h021.wav,Female/fyat/fyat_h021.wav,fyat,female,happiness,21
fyat_h022.wav,Female/fyat/fyat_h022.wav,fyat,female,happiness,22
fyat_h023.wav,Female/fyat/fyat_h023.wav,fyat,female,happiness,23
fyat_h024.wav,Female/fyat/fyat_h024.wav,fyat,female,happiness,24
fyat_h025.wav,Female/fyat/fyat_h025.wav,fyat,female,happiness,25
fyat_h026.wav,Female/fyat/fyat_h026.wav,fyat,female,happiness,26
fyat_h027.wav,Female/fyat/fyat_h027.wav,fyat,female,happiness,27
fyat_h028.wav,Female/fyat/fyat_h028.wav,fyat,female,happiness,28
fyat_h029.wav,Female/fyat/fyat_h029.wav,fyat,female,happiness,29
fyat_h030.wav,Female/fyat/fyat_h030.wav,fyat,female,happiness,30
fyat_h031.wav,Female/fyat/fyat_h031.wav,fyat,female,happiness,31
fyat_h032.wav,Female/fyat/fyat_h032.wav,fyat,female,happiness,32
fyat_h033.wav,Female/fyat/fyat_h033.wav,fyat,female,happiness,33
fyat_h034.wav,Female/fyat/fyat_h034.wav,fyat,female,happiness,34
fyat_h035.wav,Female/fyat/fyat_h035.wav,fyat,female,happiness,35
fyat_h036.wav,Female/fyat/fyat_h036.wav,fyat,female,happiness,36
fyat_h037.wav,Female/fyat/fyat_h037.wav,fyat,female,happiness,37
fyat_h038.wav,Female/fyat/fyat_h038.wav,fyat,female,happiness,38
fyat_h039.wav,Female/fyat/fyat_h039.wav,fyat,female,happiness,39
fyat_h040.wav,Female/fyat/fyat_h040.wav,fyat,female,happiness,40
fyat_h041.wav,Female/fyat/fyat_h041.wav,fyat,female,happiness,41
fyat_h042.wav,Female/fyat/fyat_h042.wav,fyat,female,happiness,42
fyat_h043.wav,Female/fyat/fyat_h043.wav,fyat,female,happiness,43
fyat_h044.wav,Female/fyat/fyat_h044.wav,fyat,female,happiness,44
fyat_h045.wav,Female/fyat/fyat_h045.wav,fyat,female,happiness,45
fyat_h046.wav,Female/fyat/fyat_h046.wav,fyat,female,happiness,46
fyat_h047.wav,Female/fyat/fyat_h047.wav,fyat,female,happiness,47
fyat_h048.wav,Female/fyat/fyat_h048.wav,fyat,female,happiness,48
fyat_h049.wav,Female/fyat/fyat_h049.wav,fyat,female,happiness,49
fyat_h050.wav,Female/fyat/fyat_h050.wav,fyat,female,happiness,50
fyat_h051.wav,Female/fyat/fyat_h051.wav,fyat,female,happiness,51
fyat_h052.wav,Female/fyat/fyat_h052.wav,fyat,female,happiness,52
fyat_h053.wav,Female/fyat/fyat_h053.wav,fyat,female,happiness,53
fyat_h054.wav,Female/fyat/fyat_h054.wav,fyat,female,happiness,54
fyat_h055.wav,Female/fyat/fyat_h055.wav,fyat,female,happiness,55
fyat_h056.wav,Female/fyat/fyat_h056.wav,fyat,female,happiness,56
fyat_h057.wav,Female/fyat/fyat_h057.wav,fyat,female,happiness,57
fyat_h058.wav,Female/fyat/fyat_h058.wav,fyat,female,happiness,58
fyat_h059.wav,Female/fyat/fyat_h059.wav,fyat,female,happiness,59
fyat_h060.wav,Female/fyat/fyat_h060.wav,fyat,female,happiness,60
fyat_h061.wav,Female/fyat/fyat_h061.wav,fyat,female,happiness,61
fyat_h062.wav,Female/fyat/fyat_h062.wav,fyat,female,happiness,62
fyat_h063.wav,Female/fyat/fyat_h063.wav,fyat,female,happiness,63
fyat_h064.wav,Female/fyat/fyat_h064.wav,fyat,female,happiness,64
fyat_h065.wav,Female/fyat/fyat_h065.wav,fyat,female,happiness,65
fyat_h066.wav,Female/fyat/fyat_h066.wav,fyat,female,happiness,66
fyat_h067.wav,Female/fyat/fyat_h067.wav,fyat,female,happiness,67
fyat_h068.wav,Female/fyat/fyat_h068.wav,fyat,female,happiness,68
fyat_h069.wav,Female/fyat/fyat_h069.wav,fyat,female,happiness,69
fyat_h070.wav,Female/fyat/fyat_h070.wav,fyat,female,happiness,70
fyat_h071.wav,Female/fyat/fyat_h071.wav,fyat,female,happiness,71
fyat_h072.wav,Female/fyat/fyat_h072.wav,fyat,female,happiness,72
fyat_h073.wav,Female/fyat/fyat_h073.wav,fyat,female,happiness,73
fyat_h074.wav,Female/fyat/fyat_h074.wav,fyat,female,happiness,74
fyat_h075.wav,Female/fyat/fyat_h075.wav,fyat,female,happiness,75
fyat_h076.wav,Female/fyat/fyat_h076.wav,fyat,female,happiness,76
fyat_h077.wav,Female/fyat/fyat_h077.wav,fyat,female,happiness,77
fyat_h078.wav,Female/fyat/fyat_h078.wav,fyat,female,happiness,78
fyat_h079.wav,Female/fyat/fyat_h079.wav,fyat,female,happiness,79
fyat_h080.wav,Female/fyat/fyat_h080.wav,fyat,female,happiness,80
fyat_h081.wav,Female/fyat/fyat_h081.wav,fyat,female,happiness,81
fyat_h082.wav,Female/fyat/fyat_h082.wav,fyat,female,happiness,82
fyat_h083.wav,Female/fyat/fyat_h083.wav,fyat,female,happiness,83
fyat_h084.wav,Female/fyat/fyat_h084.wav,fyat,female,happiness,84
fyat_h085.wav,Female/fyat/fyat_h085.wav,fyat,female,happiness,85
fyat_h086.wav,Female/fyat/fyat_h086.wav,fyat,female,happiness,86
fyat_h087.wav,Female/fyat/fyat_h087.wav,fyat,female,happiness,87
fyat_h088.wav,Female/fyat/fyat_h088.wav,fyat,female,happiness,88
fyat_h089.wav,Female/fyat/fyat_h089.wav,fyat,female,happiness,89
fyat_h090.wav,Female/fyat/fyat_h090.wav,fyat,female,happiness,90
fyat_h091.wav,Female/fyat/fyat_h091.wav,fyat,female,happiness,91
fyat_h092.wav,Female/fyat/fyat_h092.wav,fyat,female,happiness,92
fyat_h093.wav,Female/fyat/fyat_h093.wav,fyat,female,happiness,93
fyat_h094.wav,Female/fyat/fyat_h094.wav,fyat,female,happiness,94
fyat_h095.wav,Female/fyat/fyat_h095.wav,fyat,female,happiness,95
fyat_h096.wav,Female/fyat/fyat_h096.wav,fyat,female,happiness,96
fyat_h097.wav,Female/fyat/fyat_h097.wav,fyat,female,happiness,97
fyat_h098.wav,Female/fyat/fyat_h098.wav,fyat,female,happiness,98
fyat_h099.wav,Female/fyat/fyat_h099.wav,fyat,female,happiness,99
fyat_h100.wav,Female/fyat/fyat_h100.wav,fyat,female,happiness,100
fyat_h101.wav,Female/fyat/fyat_h101.wav,fyat,female,happiness,101
fyat_h102.wav,Female/fyat/fyat_h102.wav,fyat,female,happiness,102
fyat_h103.wav,Female/fyat/fyat_h103.wav,fyat,female,happiness,103
fyat_h104.wav,Female/fyat/fyat_h104.wav,fyat,female,happiness,104
fyat_h105.wav,Female/fyat/fyat_h105.wav,fyat,female,happiness,105
fyat_h106.wav,Female/fyat/fyat_h106.wav,fyat,female,happiness,106
fyat_h107.wav,Female/fyat/fyat_h107.wav,fyat,female,happiness,107
fyat_h108.wav,Female/fyat/fyat_h108.wav,fyat,female,happiness,108
fyat_h109.wav,Female/fyat/fyat_h109.wav,fyat,female,happiness,109
fyat_h110.wav,Female/fyat/fyat_h110.wav,fyat,female,happiness,110
fyat_h111.wav,Female/fyat/fyat_h111.wav,fyat,female,happiness,111
fyat_h112.wav,Female/fyat/fyat_h112.wav,fyat,female,happiness,112
fyat_h113.wav,Female/fyat/fyat_h113.wav,fyat,female,happiness,113
fyat_h114.wav,Female/fyat/fyat_h114.wav,fyat,female,happiness,114
fyat_h115.wav,Female/fyat/fyat_h115.wav,fyat,female,happiness,115
fyat_h116.wav,Female/fyat/fyat_h116.wav,fyat,female,happiness,116
fyat_h117.wav,Female/fyat/fyat_h117.wav,fyat,female,happiness,117
fyat_h118.wav,Female/fyat/fyat_h118.wav,fyat,female,happiness,118
fyat_h119.wav,Female/fyat/fyat_h119.wav,fyat,female,happiness,119
fyat_h120.wav,Female/fyat/fyat_h120.wav,fyat,female,happiness,120
fyat_h121.wav,Female/fyat/fyat_h121.wav,fyat,female,happiness,121
